Job.Title,Company.Name,City,State,Size,MinSalary,MaxSalary,python,hadoop,mongo,spark,sql,tableau,kafka,excel,azure,pandas,visualization,machinelearning,aws,saas,etl,warehouse
Data Engineer,"Stash
3.9",New York, NY,51 to 200 employees,73000,94000,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0
Data Engineer,"Mark43
4.4",New York, NY,51 to 200 employees,73000,94000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
Data Engineer,"B12
4.7",New York, NY,1 to 50 employees,73000,94000,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
Data Engineer,Clear Street,New York, NY,51 to 200 employees,73000,94000,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
Data Engineer,"Tiro
1.0",New York, NY,201 to 500 employees,73000,94000,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Data Engineer,"Seated
4.7",New York, NY,1 to 50 employees,73000,94000,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1
Data Engineer,"Vimeo
3.9",New York, NY,501 to 1000 employees,73000,94000,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0
Data Engineer,Thinknum,New York, NY,Unknown,73000,94000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"Amazon
3.9",New York, NY,10000+ employees,73000,94000,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1
Data Engineer,The Princeton Group,New York, NY,1 to 50 employees,73000,94000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Senior Data Engineer,"Affinity Solutions
3.0",New York, NY,51 to 200 employees,85000,154000,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0
Data Engineer,"NJF Global Holdings
4.2",New York, NY,51 to 200 employees,85000,154000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Data Engineer,Pinto,New York, NY,1 to 50 employees,85000,154000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"Millennium
3.9",New York, NY,1001 to 5000 employees,85000,154000,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
Data Engineer,"Bloomberg
3.8",New York, NY,10000+ employees,85000,154000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Data Engineer,"Nasdaq
3.6",New York, NY,1001 to 5000 employees,85000,154000,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Data Engineer,"National Basketball Association
3.8",Secaucus, NJ,1001 to 5000 employees,85000,154000,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1
Data Engineer,Attentive,New York, NY,1 to 50 employees,85000,154000,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
Senior Data Engineer,"Teachers Pay Teachers
4.9",New York, NY,51 to 200 employees,85000,154000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Data Engineer,"Datadog
4.1",New York, NY,1001 to 5000 employees,85000,154000,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0
Data Engineer,"Millennium
3.9",New York, NY,1001 to 5000 employees,85000,154000,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0
Data Engineer,Proinfy,Parsippany, NJ,Unknown,85000,154000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Data Engineer,"Facebook
4.5",New York, NY,10000+ employees,85000,154000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
Data Engineer,"Hudson River Trading
5.0",New York, NY,201 to 500 employees,85000,154000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Data Engineer,"LaBine & Associates
5.0",New York, NY,1 to 50 employees,85000,154000,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Data Engineer,"New York Life Insurance Co
3.6",New York, NY,10000+ employees,85000,154000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Data Engineer,"BrainPOP
4.3",New York, NY,51 to 200 employees,85000,154000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Data Engineer,"Quadpay
3.2",New York, NY,51 to 200 employees,85000,154000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Senior Data Engineer,"Walt Disney Co.
4.0",New York, NY,10000+ employees,85000,154000,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
Data Engineer,"Caserta
4.3",New York, NY,51 to 200 employees,85000,154000,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1
Data Engineer,"Citadel
3.8",New York, NY,1001 to 5000 employees,85000,154000,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
Data Engineer,"Columbia University Medical Center
3.8",New York, NY,5001 to 10000 employees,85000,154000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
Data Engineer,"Elevano
4.5",New York, NY,1 to 50 employees,85000,154000,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Data Engineer,"Spotify
3.8",New York, NY,1001 to 5000 employees,85000,154000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Senior Data Engineer,"Aetna
3.3",New York, NY,10000+ employees,85000,154000,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Data Engineer,"Blue State
3.4",New York, NY,51 to 200 employees,85000,154000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,"Atyeti
4.4",New York, NY,201 to 500 employees,85000,154000,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1
Data Engineer,"Nasdaq
3.6",New York, NY,1001 to 5000 employees,85000,154000,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Data Engineer,"American Modern Insurance Group
3.5",New York, NY,Unknown,85000,154000,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Data Engineer,"Conductor
4.4",New York, NY,201 to 500 employees,84000,113000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Data Engineer,"Twitter
4.0",New York, NY,1001 to 5000 employees,84000,113000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"Transit Wireless (USD)
2.6",New York, NY,51 to 200 employees,84000,113000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Data Engineer,"Addepar
4.4",New York, NY,201 to 500 employees,84000,113000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Engineer,"Silver Search Inc
3.9",New York, NY,Unknown,84000,113000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Data Engineer,"Millennium Partners
5.0",New York, NY,51 to 200 employees,84000,113000,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
Data Engineer,"Novantas
2.9",New York, NY,201 to 500 employees,84000,113000,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
Data Engineer,Entera,New York, NY,Unknown,84000,113000,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Data Engineer,"Stadium Goods
2.8",New York, NY,51 to 200 employees,84000,113000,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
Data Engineer,"FanDuel
3.9",New York, NY,501 to 1000 employees,84000,113000,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
Data Engineer,"Munich Re
3.7",New York, NY,5001 to 10000 employees,84000,113000,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Data Engineer,"Ladders
4.0",New York, NY,51 to 200 employees,84000,113000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"Facebook
4.5",New York, NY,10000+ employees,84000,113000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,"J.P. Morgan
3.9",Newark, NJ,10000+ employees,84000,113000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
Data Engineer,"WisdomTree Investments Inc
3.7",New York, NY,201 to 500 employees,84000,113000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer,"The Boston Consulting Group
4.3",New York, NY,10000+ employees,84000,113000,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1
Data Engineer,"Spotify
3.8",New York, NY,1001 to 5000 employees,84000,113000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"ERGO Group
3.3",New York, NY,201 to 500 employees,84000,113000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Data Engineer,Pierce Technology Corp,New York, NY,-1,84000,113000,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0
Data Engineer,"Progyny
4.0",New York, NY,51 to 200 employees,84000,113000,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Data Engineer,"Conch Technologies, Inc
4.6",New York, NY,51 to 200 employees,84000,113000,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
Data Engineer,"FourSquare
2.5",New York, NY,201 to 500 employees,84000,113000,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Data Engineer,"Business Insider
3.4",New York, NY,201 to 500 employees,84000,113000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,"Resource 1
5.0",Newark, NJ,1 to 50 employees,84000,113000,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
Data Engineer,"TelTech
4.8",New York, NY,51 to 200 employees,84000,113000,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
Senior Data Engineer,"HelloFresh
3.4",New York, NY,1001 to 5000 employees,84000,113000,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Data Engineer,"Fivesky
4.7",New York, NY,51 to 200 employees,84000,113000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Data Engineer,"Getty Images
2.8",New York, NY,1001 to 5000 employees,84000,113000,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"Amazon
3.9",New York, NY,10000+ employees,57000,75000,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
Senior Data Engineer,"Tapad
4.2",New York, NY,51 to 200 employees,57000,75000,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
Data Engineer,"INTURN
4.4",New York, NY,1 to 50 employees,57000,75000,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Senior Data Engineer,"Policygenius
4.5",New York, NY,201 to 500 employees,57000,75000,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
Data Engineer,"Lokavant, Inc.",New York, NY,1 to 50 employees,57000,75000,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1
Data Engineer,"Rockstar Games
4.0",New York, NY,1001 to 5000 employees,57000,75000,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
Data Engineer,"ApTask
3.9",New York, NY,201 to 500 employees,57000,75000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Data Engineer,"City of New York
3.4",New York, NY,10000+ employees,57000,75000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Data Engineer,"AllianceBernstein
3.2",New York, NY,1001 to 5000 employees,57000,75000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,"Spotify
3.8",New York, NY,1001 to 5000 employees,57000,75000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Mosaic Group,New York, NY,1 to 50 employees,57000,75000,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
Data Engineer,"Motivate
2.2",New York, NY,1 to 50 employees,57000,75000,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
Data Engineer,"Memorial Sloan-Kettering
3.9",New York, NY,10000+ employees,57000,75000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Data Engineer,"Docker
2.9",New York, NY,201 to 500 employees,57000,75000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,Dataquad Inc.,New York, NY,51 to 200 employees,57000,75000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Data Engineer,Resource1,Newark, NJ,1 to 50 employees,57000,75000,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
Data Engineer,"Simon Data
4.5",New York, NY,51 to 200 employees,57000,75000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"EDO
5.0",New York, NY,Unknown,57000,75000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Data Engineer,Stash,New York, NY,Unknown,57000,75000,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0
Senior Data Engineer,"The Farmer's Dog
4.9",New York, NY,1 to 50 employees,57000,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,"CGI
3.5",Bloomfield, NJ,10000+ employees,57000,75000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,"Jun Group Productions LLC
4.7",New York, NY,51 to 200 employees,57000,75000,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1
Data Engineer,"T-REX Group, Inc.
2.0",New York, NY,1 to 50 employees,57000,75000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Data Engineer,"Virtual Clarity
3.2",New York, NY,51 to 200 employees,57000,75000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Data Engineer,JSR Tech Consulting,Newark, NJ,1 to 50 employees,57000,75000,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
Data Engineer,"Youngsoft
3.5",New York, NY,51 to 200 employees,57000,75000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Data Engineer,"ingenium.agency
5.0",New York, NY,1 to 50 employees,57000,75000,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Data Engineer,"Citadel
3.8",New York, NY,1001 to 5000 employees,105000,121000,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
Data Engineer,"PulsePoint
4.4",New York, NY,51 to 200 employees,105000,121000,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
Data Engineer,"Centraprise
4.2",New York, NY,51 to 200 employees,105000,121000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Data Engineer,Atom Finance,New York, NY,-1,105000,121000,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0
Data Engineer,"Infoway Software
2.4",New York, NY,51 to 200 employees,105000,121000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Greater New York Mutual Insurance Companies (GNY),New York, NY,-1,105000,121000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
Data Engineer,"Quantum Search Partners
5.0",New York, NY,1 to 50 employees,105000,121000,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
Data Engineer,Simondata,New York, NY,-1,105000,121000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,Spartoi Group,New York, NY,1 to 50 employees,105000,121000,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Senior Data Engineer,"Flatiron Health
4.0",New York, NY,501 to 1000 employees,105000,121000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Data Engineer,"ingenium.agency
5.0",New York, NY,1 to 50 employees,105000,121000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,MLWIZ Team,New York, NY,1 to 50 employees,105000,121000,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
Data Engineer,"Hagerty Consulting
3.2",New York, NY,1 to 50 employees,105000,121000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Data Engineer,"Russell Tobin & Associates
3.5",New York, NY,51 to 200 employees,105000,121000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Data Engineer,"Global Atlantic Financial Group
4.5",New York, NY,1001 to 5000 employees,105000,121000,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Data Engineer,"Diverse Lynx
3.9",New York, NY,501 to 1000 employees,105000,121000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"SIMON Markets LLC
5.0",New York, NY,1 to 50 employees,105000,121000,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
Data Engineer,"Boyle Software
4.8",New York, NY,1 to 50 employees,105000,121000,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
Data Engineer,"Madison Logic, Inc.
3.9",New York, NY,51 to 200 employees,105000,121000,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
Data Engineer,"Andiamo
3.5",Newark, NJ,201 to 500 employees,105000,121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"Vydia
4.4",Holmdel, NJ,51 to 200 employees,105000,121000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Data Engineer,"Spotify
3.8",New York, NY,1001 to 5000 employees,105000,121000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Engineer,Carter Wellington Limited,New York, NY,-1,105000,121000,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
Data Engineer,"Resource Logistics, Inc.
4.7",New York, NY,51 to 200 employees,105000,121000,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
Data Engineer,Skiltrek,New York, NY,51 to 200 employees,105000,121000,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
Data Engineer,"Averity
5.0",New York, NY,1 to 50 employees,105000,121000,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Data Engineer,"Amazon
3.9",New York, NY,10000+ employees,105000,121000,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,"Cross River Bank
3.3",Fort Lee, NJ,201 to 500 employees,105000,121000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,ingenium.agency,New York, NY,-1,105000,121000,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Data Engineer,"Allied World Assurance
3.2",New York, NY,501 to 1000 employees,105000,121000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,"Colgate-Palmolive
4.1",New York, NY,10000+ employees,92000,117000,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
Senior Data Engineer,"Aetna
3.3",New York, NY,10000+ employees,92000,117000,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Data Engineer,"J Harlan Group, LLC",New York, NY,1 to 50 employees,92000,117000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,"Apex Systems
3.8",New York, NY,1001 to 5000 employees,92000,117000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer,"Squarespace
3.4",New York, NY,1001 to 5000 employees,92000,117000,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
Senior Data Engineer,"Shake Shack
3.5",New York, NY,1001 to 5000 employees,92000,117000,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1
Senior Data Engineer,"SADA
4.7",New York, NY,51 to 200 employees,92000,117000,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
Data Engineer,"Lorven Technologies, Inc.
4.0",New York, NY,1 to 50 employees,92000,117000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"Phyton Talent Advisors
3.9",New York, NY,1 to 50 employees,92000,117000,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
Data Engineer,"Albert (CA)
5.0",Los Angeles, CA,51 to 200 employees,88000,136000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Data Engineer,"Direct Agents
4.4",Culver City, CA,51 to 200 employees,88000,136000,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Data Engineer,"SADA
4.7",Los Angeles, CA,51 to 200 employees,88000,136000,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
Data Engineer,"CrowdRise
4.5",Los Angeles, CA,201 to 500 employees,88000,136000,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
Data Engineer,"Age of Learning
3.3",Glendale, CA,501 to 1000 employees,88000,136000,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
Senior Data Engineer,"Netflix
4.0",Los Angeles, CA,1001 to 5000 employees,88000,136000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,"The Honest Company
3.1",Los Angeles, CA,201 to 500 employees,88000,136000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Data Engineer,"Idealab
4.0",Pasadena, CA,501 to 1000 employees,88000,136000,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Data Engineer,"Sumeru
4.2",Los Angeles, CA,201 to 500 employees,88000,136000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Data Engineer,"J. Paul Getty Trust
3.6",Los Angeles, CA,1001 to 5000 employees,88000,136000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"Mondo
3.8",Los Angeles, CA,51 to 200 employees,88000,136000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"BlackLine
3.9",Woodland Hills, CA,501 to 1000 employees,88000,136000,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1
Data Engineer,"ZEFR
3.3",Marina del Rey, CA,201 to 500 employees,88000,136000,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0
Data Engineer,"Warner Bros. Entertainment
3.9",Burbank, CA,5001 to 10000 employees,88000,136000,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
Data Engineer,"NTT DATA
3.4",Anaheim, CA,10000+ employees,88000,136000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Scientist,"Hyperloop Transportation Technologies
4.5",Los Angeles, CA,501 to 1000 employees,88000,136000,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Senior Data Engineer,"NEXT Trucking
4.0",El Segundo, CA,51 to 200 employees,88000,136000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Data Engineer,"Tapcart
5.0",Santa Monica, CA,1 to 50 employees,88000,136000,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
Data Engineer,"VMware
4.2",Los Angeles, CA,10000+ employees,88000,136000,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
