Job.Title,Company.Name,City,State,Size,MinSalary,MaxSalary,python,hadoop,mongo,spark,sql,tableau,kafka,excel,azure,pandas,visualization,machinelearning,aws,saas,etl,warehouse
Senior Data Analyst,"Akraya Inc.
4.6",Los Angeles, CA,51 to 200 employees,136000,164000,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
Data Analyst,Bloom Ads Global Media Group,Los Angeles, CA,-1,136000,164000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
Data Engineer,Sense 360,Culver City, CA,-1,136000,164000,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Data Analyst,Catasys Health,Los Angeles, CA,-1,136000,164000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Staffigo Technical Services, LLC
5.0",Los Angeles, CA,51 to 200 employees,136000,164000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Data Engineer,"Resource Logistics, Inc.
4.7",Los Angeles, CA,51 to 200 employees,136000,164000,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Data Analyst,"INSPIRE IT Solutions
3.0",Monterey Park, CA,1 to 50 employees,136000,164000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Senior Data Engineer,"The Loot Company
2.1",Los Angeles, CA,201 to 500 employees,136000,164000,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
Data Engineer,"Age of Learning
3.3",Glendale, CA,501 to 1000 employees,136000,164000,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
Senior Data Analyst,"SAG-AFTRA Health Plan and SAG-Producers Pension Plan
2.8",Burbank, CA,Unknown,34000,NA,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
Senior Data Scientist,Galvanize Inc.,Los Angeles, CA,51 to 200 employees,34000,NA,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Data Engineer,BlackLine Systems,Woodland Hills, CA,1 to 50 employees,34000,NA,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1
Data Scientist,"XSELL Technologies
3.8",Chicago, IL,51 to 200 employees,46000,80000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"Wolverine Trading
4.1",Chicago, IL,201 to 500 employees,46000,80000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"Relativity
3.7",Chicago, IL,1001 to 5000 employees,46000,80000,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
Data Analyst,"Wintrust Financial
3.9",Chicago, IL,1001 to 5000 employees,46000,80000,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
Data Engineer,"Capital One
3.9",Chicago, IL,10000+ employees,46000,80000,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
Data Engineer,"The Climate Corporation
3.3",Chicago, IL,501 to 1000 employees,46000,80000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,"Strike Social
4.3",Chicago, IL,51 to 200 employees,46000,80000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Data Engineer,"Balyasny Asset Management
3.9",Chicago, IL,501 to 1000 employees,46000,80000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,"SPINS, LLC
3.5",Chicago, IL,201 to 500 employees,46000,80000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,"Sagence
4.5",Chicago, IL,1 to 50 employees,46000,80000,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1
Data Scientist,"Uptake
2.2",Chicago, IL,501 to 1000 employees,46000,80000,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Data Analyst,"NCSA - Next College Student Athlete
3.7",Chicago, IL,501 to 1000 employees,46000,80000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,"Waystar
3.4",Chicago, IL,501 to 1000 employees,46000,80000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"Harry and David, LLC
3.4",Melrose Park, IL,501 to 1000 employees,46000,80000,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Data Scientist,"Goodway Group
4.2",Chicago, IL,201 to 500 employees,46000,80000,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"Kalderos
5.0",Chicago, IL,1 to 50 employees,46000,80000,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
Data Scientist,"GoHealth
3.2",Chicago, IL,501 to 1000 employees,46000,80000,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Data Scientist,"Humana
3.6",Chicago, IL,10000+ employees,46000,80000,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"Thrivent
3.3",Chicago, IL,5001 to 10000 employees,46000,80000,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
Data Analyst,"GoHealth
3.2",Chicago, IL,501 to 1000 employees,46000,80000,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
Data Scientist,"HNI
3.4",Chicago, IL,5001 to 10000 employees,46000,80000,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
Data Scientist,"Sutoer
4.7",Chicago, IL,1 to 50 employees,46000,80000,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Data Scientist,"Photon Infotech
3.0",Chicago, IL,1001 to 5000 employees,46000,80000,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Senior Data Scientist,"Grubhub
3.8",Chicago, IL,1001 to 5000 employees,79000,130000,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
Data Scientist,"Nordstrom
3.6",Chicago, IL,10000+ employees,79000,130000,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
Data Scientist,"Amazon
3.9",Chicago, IL,10000+ employees,79000,130000,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0
Data Scientist,"Triplebyte
3.2",Chicago, IL,51 to 200 employees,79000,130000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,Goby Inc,Chicago, IL,1 to 50 employees,79000,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,KesarWeb,Chicago, IL,1 to 50 employees,79000,130000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
Data Analyst,"Mike's Hard Lemonade
2.8",Chicago, IL,201 to 500 employees,79000,130000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,"Hewlett Packard Enterprise
3.8",Chicago, IL,10000+ employees,79000,130000,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
Data Scientist,"Green Key Technologies
4.3",Chicago, IL,1 to 50 employees,79000,130000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"Capax Global
4.7",Chicago, IL,51 to 200 employees,79000,130000,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0
Data Scientist,"CreditNinja
5.0",Chicago, IL,1 to 50 employees,79000,130000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,"Solekai Systems Corp
4.2",Chicago, IL,1 to 50 employees,79000,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,"Fisec Global
4.0",Chicago, IL,1 to 50 employees,79000,130000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Senior Data Scientist,"5thColumn
3.8",Chicago, IL,1 to 50 employees,79000,130000,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1
Data Scientist,"Saggezza
2.6",Chicago, IL,501 to 1000 employees,79000,130000,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
Data Scientist,"STATS PERFORM
2.7",Chicago, IL,1001 to 5000 employees,79000,130000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"Capgemini
3.8",Chicago, IL,10000+ employees,79000,130000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Data Scientist,"Care Advisors Inc
3.5",Chicago, IL,1 to 50 employees,79000,130000,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Data Scientist,"iManage
4.1",Chicago, IL,501 to 1000 employees,79000,130000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"Citadel
3.8",Chicago, IL,1001 to 5000 employees,79000,130000,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
Data Scientist,"BCforward
2.8",Chicago, IL,1001 to 5000 employees,79000,130000,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
Data Scientist,"DW Simpson
4.2",Chicago, IL,51 to 200 employees,79000,130000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Data Scientist,"Internal Revenue Service
3.5",Chicago, IL,10000+ employees,79000,130000,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Data Engineer,"SADA
4.7",Chicago, IL,51 to 200 employees,79000,130000,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
Data Scientist,Hale Testing Solutions,Chicago, IL,-1,79000,130000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"Argonne National Laboratory
4.3",Lemont, IL,1001 to 5000 employees,79000,130000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"NPD
3.8",Rosemont, IL,1001 to 5000 employees,79000,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Mondo
3.8",Chicago, IL,51 to 200 employees,79000,130000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Senior Data Scientist,"Group O
3.1",Chicago, IL,1001 to 5000 employees,91000,105000,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Senior Data Scientist,"Grubhub
3.8",Chicago, IL,1001 to 5000 employees,91000,105000,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
Data Scientist,"Caterpillar
3.8",Chicago, IL,10000+ employees,91000,105000,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0
Data Scientist,"Civis Analytics
3.2",Chicago, IL,51 to 200 employees,91000,105000,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
Data Scientist,MessageControl,Chicago, IL,1 to 50 employees,91000,105000,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
Data Scientist,"Smart Synergies, Inc.
2.6",Chicago, IL,1 to 50 employees,91000,105000,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
Data Scientist,"Management Decisions, Inc.
1.6",Chicago, IL,1 to 50 employees,91000,105000,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
Data Scientist,"STATS LLC
2.7",Chicago, IL,501 to 1000 employees,91000,105000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"Two95 International Inc.
4.0",Chicago, IL,1 to 50 employees,91000,105000,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Data Scientist,"BMO Financial Group
3.7",Chicago, IL,10000+ employees,91000,105000,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Senior Data Scientist,"Nuveen
3.3",Chicago, IL,1001 to 5000 employees,91000,105000,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Data Scientist,"Unicom Technologies INC
4.7",Chicago, IL,51 to 200 employees,91000,105000,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
Data Scientist,"CVS Health
2.9",Northbrook, IL,10000+ employees,91000,105000,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
Data Scientist,"Alcatraz Cruises
3.5",Chicago, IL,51 to 200 employees,91000,105000,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
Senior Data Scientist,"Nielsen
3.6",Chicago, IL,10000+ employees,91000,105000,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
Data Analyst,"Circle Logistics
3.7",Chicago, IL,201 to 500 employees,91000,105000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Scientist,"Maven Wave Partners
4.5",Chicago, IL,201 to 500 employees,91000,105000,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0
Data Scientist,"JPMorgan Chase
3.9",Westmont, IL,10000+ employees,91000,105000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,"Underwriters Laboratories
3.3",Northbrook, IL,10000+ employees,91000,105000,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,"Undertone
3.8",Chicago, IL,201 to 500 employees,91000,105000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
Data Scientist,"1-800-Flowers.com
2.8",Melrose Park, IL,1001 to 5000 employees,91000,105000,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Senior Data Scientist,"Humana
3.6",Chicago, IL,10000+ employees,91000,105000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"IBM
3.7",Chicago, IL,10000+ employees,91000,105000,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Data Scientist,"Kraken Digital Asset Exchange
4.5",Chicago, IL,501 to 1000 employees,91000,105000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Data Scientist,FNA,Chicago, IL,Unknown,91000,105000,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
Data Scientist,"Spectrum Communications and Consulting
3.4",Chicago, IL,51 to 200 employees,91000,105000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Data Scientist,"Medix
3.5",Elmhurst, IL,201 to 500 employees,31000,56000,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
Senior Data Scientist,"Civis Analytics
3.2",Chicago, IL,51 to 200 employees,31000,56000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,"BMO
3.2",Chicago, IL,10000+ employees,31000,56000,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
Data Scientist,"The University of Chicago
4.0",Chicago, IL,10000+ employees,31000,56000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Peterson Technology Partners
4.1",Chicago, IL,201 to 500 employees,31000,56000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Data Analyst,"University of Chicago
4.0",Chicago, IL,10000+ employees,31000,56000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Senior Data Scientist,"Kalderos
5.0",Chicago, IL,1 to 50 employees,31000,56000,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
Senior Data Scientist,"Aon
3.5",Chicago, IL,10000+ employees,31000,56000,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
Data Analyst,"Aerotek
3.4",Chicago, IL,5001 to 10000 employees,31000,56000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Scientist,"Encore Consulting Services
1.0",Rolling Meadows, IL,1 to 50 employees,31000,56000,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
Data Scientist,"Kehe
2.6",Naperville, IL,5001 to 10000 employees,31000,56000,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0
Data Engineer,"VillageMD
4.1",Chicago, IL,1001 to 5000 employees,31000,56000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Ann & Robert H. Lurie Children's Hospital of Chicago
3.8",Chicago, IL,1001 to 5000 employees,31000,56000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Data Analyst,"BMO Financial Group
3.7",Chicago, IL,10000+ employees,31000,56000,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
Senior Data Engineer,"Alliant Credit Union
3.4",Chicago, IL,501 to 1000 employees,31000,56000,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Data Analyst,"Kelly
3.4",Chicago, IL,5001 to 10000 employees,31000,56000,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
Data Analyst,"TEKsystems, Inc
3.9",Chicago, IL,1001 to 5000 employees,39000,81000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Senior Data Analyst,"ALERE
2.8",Chicago, IL,5001 to 10000 employees,39000,81000,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
Senior Data Scientist,"Maven Wave Partners
4.5",Chicago, IL,201 to 500 employees,39000,81000,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0
Senior Data Analyst,"Mondo
3.8",Chicago, IL,51 to 200 employees,39000,81000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,"Numerator
3.9",Chicago, IL,1001 to 5000 employees,39000,81000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,"Feeding America
3.3",Chicago, IL,51 to 200 employees,39000,81000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Data Analyst,"CRS Group
4.7",Chicago, IL,51 to 200 employees,39000,81000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Senior Data Scientist,"Unitedhealth Group
3.3",Chicago, IL,10000+ employees,39000,81000,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
Senior Data Analyst,"First Stop Health
4.6",Chicago, IL,1 to 50 employees,39000,81000,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
Data Scientist,"Hornblower Cruises and Events
3.3",Chicago, IL,1001 to 5000 employees,39000,81000,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
Data Scientist,"IBM
3.7",Chicago, IL,10000+ employees,39000,81000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Data Scientist,"UL, LLC",Northbrook, IL,1 to 50 employees,39000,81000,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"McKinsey & Company
4.4",Chicago, IL,10000+ employees,39000,81000,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,"UST Global
4.1",Chicago, IL,10000+ employees,39000,81000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Senior Data Scientist,"Capgemini
3.8",Chicago, IL,10000+ employees,39000,81000,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
Data Analyst,"Chicago Public Schools
3.5",Chicago, IL,10000+ employees,39000,81000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Diverse Lynx
3.9",Chicago, IL,501 to 1000 employees,39000,81000,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Data Analyst,El Hogar del Nino - The Home of the Child,Chicago, IL,-1,39000,81000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,Cepoch,Chicago, IL,-1,99000,174000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"Grubhub
3.8",Chicago, IL,1001 to 5000 employees,99000,174000,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Data Analyst,"Level Ex, Inc.
3.6",Chicago, IL,51 to 200 employees,99000,174000,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
Data Engineer,"Apervita
4.8",Chicago, IL,51 to 200 employees,99000,174000,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1
Data Analyst,"Staffigo Technical Services, LLC
5.0",Chicago, IL,51 to 200 employees,99000,174000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Data Scientist,"IBM
3.7",Chicago, IL,10000+ employees,99000,174000,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Data Analyst,"Riskonnect Inc
3.7",Chicago, IL,201 to 500 employees,99000,174000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"Strike Social
4.3",Chicago, IL,51 to 200 employees,99000,174000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"Involgix
4.5",Chicago, IL,51 to 200 employees,99000,174000,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
Senior Data Scientist,"PNC Financial Services Group
3.4",Downers Grove, IL,10000+ employees,99000,174000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Senior Data Scientist,"Amazon
3.9",Chicago, IL,10000+ employees,99000,174000,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0
Data Engineer,"Citadel
3.8",Chicago, IL,1001 to 5000 employees,99000,174000,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
Data Analyst,"Care Advisors Inc
3.5",Chicago, IL,1 to 50 employees,99000,174000,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Data Engineer,"Mondo
3.8",Chicago, IL,51 to 200 employees,99000,174000,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Data Engineer,"Kalderos
5.0",Chicago, IL,1 to 50 employees,99000,174000,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
Data Analyst,"Milliman
3.8",Chicago, IL,1001 to 5000 employees,99000,174000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
Senior Data Scientist,"Humana
3.6",Chicago, IL,10000+ employees,99000,174000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"Zai Global
5.0",Chicago, IL,1 to 50 employees,99000,174000,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Data Engineer,"Maven Wave Partners
4.5",Chicago, IL,201 to 500 employees,99000,174000,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0
Data Engineer,"ServiceNow
3.7",Chicago, IL,10000+ employees,99000,174000,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
Data Engineer,Arrive,Chicago, IL,Unknown,99000,174000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Data Scientist,"IBM
3.7",Chicago, IL,10000+ employees,99000,174000,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Data Engineer,"eTeam Inc.
3.7",Chicago, IL,51 to 200 employees,99000,174000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Data Analyst,"TechUSA
2.7",Chicago, IL,1001 to 5000 employees,76000,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Data Analyst,"Chicago Public Schools
3.5",Chicago, IL,10000+ employees,76000,147000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Data Engineer,"Keylent
3.1",Chicago, IL,1 to 50 employees,76000,147000,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
Senior Data Scientist,"Wavicle Data Solutions LLC
3.9",Chicago, IL,51 to 200 employees,76000,147000,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0
Data Analyst,"SkySource Solutions
4.1",Downers Grove, IL,1 to 50 employees,76000,147000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Maine Pointe
4.5",Chicago, IL,51 to 200 employees,76000,147000,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
Senior Data Scientist,"HR Pundits
2.0",Chicago, IL,1 to 50 employees,76000,147000,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,"Lorven Technologies Inc
4.0",Chicago, IL,1 to 50 employees,76000,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,"CultureFit Technology Staffing
5.0",Chicago, IL,1 to 50 employees,76000,147000,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1
Data Analyst,"22nd Century Technologies
3.7",Chicago, IL,1001 to 5000 employees,76000,147000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Senior Data Scientist,"CreditNinja
5.0",Chicago, IL,1 to 50 employees,76000,147000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Senior Data Analyst,"Numerator
3.9",Chicago, IL,1001 to 5000 employees,76000,147000,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
Senior Data Scientist,"NJF Global Holdings
4.2",Chicago, IL,51 to 200 employees,76000,147000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"Brad's Deals
4.1",Chicago, IL,51 to 200 employees,76000,147000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Data Scientist,"Puyenpa Services, LLC",Chicago, IL,-1,76000,147000,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
Data Engineer,"Riskonnect
3.7",Chicago, IL,201 to 500 employees,76000,147000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Senior Data Analyst,"University of Chicago
4.0",Chicago, IL,10000+ employees,76000,147000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Data Analyst,"IBM
3.7",Chicago, IL,10000+ employees,76000,147000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Green Key Resources
4.5",Chicago, IL,201 to 500 employees,76000,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,"KeyBank
3.3",Chicago, IL,10000+ employees,76000,147000,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,"Centro
4.0",Chicago, IL,501 to 1000 employees,76000,147000,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
Data Engineer,"Level Ex, Inc.
3.6",Chicago, IL,51 to 200 employees,62000,109000,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
Data Engineer,"Relevante, Inc
3.1",Chicago, IL,51 to 200 employees,62000,109000,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
Data Analyst,"Staffigo Technical Services, LLC
5.0",Chicago, IL,51 to 200 employees,62000,109000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Senior Data Scientist,"Mastery Logistics Systems, Inc.",Chicago, IL,1 to 50 employees,62000,109000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,"Leap
3.9",Chicago, IL,51 to 200 employees,62000,109000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Engineer,"Concurrency
3.8",Chicago, IL,51 to 200 employees,62000,109000,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1
Senior Data Analyst,"HNI
3.4",Chicago, IL,5001 to 10000 employees,62000,109000,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
Data Engineer,"Sinai Health System
3.0",Chicago, IL,1001 to 5000 employees,62000,109000,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0
Data Engineer,"Integral Ad Science
3.5",Chicago, IL,501 to 1000 employees,62000,109000,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1
Senior Data Scientist,"West Monroe Partners
4.1",Chicago, IL,1001 to 5000 employees,62000,109000,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
Data Engineer,"Kani Solutions
4.6",Chicago, IL,201 to 500 employees,62000,109000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Data Engineer,"Collabera
4.1",Chicago, IL,10000+ employees,62000,109000,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Data Analyst,"Old World Industries
3.1",Northbrook, IL,201 to 500 employees,62000,109000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
Senior Data Scientist,"TMP WORLDWIDE
3.6",Chicago, IL,501 to 1000 employees,62000,109000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,GradTests (gradtests.com.au),Chicago, IL,-1,62000,109000,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
Senior Data Scientist,"Tempus
3.3",Chicago, IL,51 to 200 employees,62000,109000,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Data Engineer,"RAPP
3.2",Chicago, IL,501 to 1000 employees,62000,109000,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
