Job.Title,Company.Name,City,State,Size,MinSalary,MaxSalary,python,hadoop,mongo,spark,sql,tableau,kafka,excel,azure,pandas,visualization,machinelearning,aws,saas,etl,warehouse
Data Analyst,Fintech Recruiters,New York, NY,Unknown,51000,88000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Data Analyst,"Sphinix Network Solutions Inc.
1.0",New York, NY,1 to 50 employees,51000,88000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Global Atlantic Financial Group
4.5",New York, NY,1001 to 5000 employees,51000,88000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,"FINRA
3.4",New York, NY,1001 to 5000 employees,51000,88000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,NYU Langone Medical Center,New York, NY,-1,51000,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Jefferies
3.6",New York, NY,1001 to 5000 employees,51000,87000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"RGP
4.1",New York, NY,1001 to 5000 employees,51000,87000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Tachyon Technologies
4.4",New York, NY,201 to 500 employees,51000,87000,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Data Analyst,"Apex Systems
3.8",Jersey City, NJ,1001 to 5000 employees,51000,87000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Hagerty Consulting
3.2",New York, NY,1 to 50 employees,51000,87000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Data Analyst,Gainful Health,New York, NY,1 to 50 employees,51000,87000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Data Analyst,"Cortex consultants LLC
3.8",New York, NY,501 to 1000 employees,51000,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Medly Pharmacy
4.7",Brooklyn, NY,201 to 500 employees,51000,87000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Data Analyst,"Fair Health
2.3",New York, NY,1 to 50 employees,51000,87000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
Data Analyst,"Peloton Interactive
3.8",New York, NY,1001 to 5000 employees,51000,87000,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
Data Analyst,"ektello
4.6",New York, NY,201 to 500 employees,51000,87000,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
Data Analyst,"Fund for Public Health
3.0",Long Island City, NY,201 to 500 employees,51000,87000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Data Analyst,"Reliable Software Resources
4.0",New York, NY,501 to 1000 employees,51000,87000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,Hyde Leadership Brooklyn,Brooklyn, NY,51 to 200 employees,51000,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Vertex Intel Systems,Jersey City, NJ,-1,51000,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"FJA-US Inc.
2.8",New York, NY,51 to 200 employees,51000,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Averity
5.0",New York, NY,1 to 50 employees,51000,87000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
Data Analyst,"Capgemini
3.8",Jersey City, NJ,10000+ employees,51000,87000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
Data Analyst,"Wildlife Conservation Society
3.4",New York, NY,1001 to 5000 employees,51000,87000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Asembia
3.6",Florham Park, NJ,501 to 1000 employees,51000,87000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"1199SEIU Funds
3.2",New York, NY,1001 to 5000 employees,51000,87000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Data Analyst,"Nutrafol
3.8",New York, NY,51 to 200 employees,59000,85000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
Data Analyst,"New York Life Insurance Co
3.5",New York, NY,10000+ employees,59000,85000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"EDP World, Inc.
3.5",New York, NY,1 to 50 employees,59000,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Phyton Talent Advisors
4.1",Jersey City, NJ,1 to 50 employees,59000,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Staffigo Technical Services, LLC
5.0",New York, NY,51 to 200 employees,59000,85000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Data Analyst,"IBM
3.7",New York, NY,10000+ employees,59000,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Scientist,"Huxley
3.3",New York, NY,201 to 500 employees,59000,85000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Vericred
2.9",New York, NY,1 to 50 employees,59000,85000,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
Data Analyst,"Scotiabank
3.6",New York, NY,10000+ employees,59000,85000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,"Child Mind Institute
3.2",New York, NY,201 to 500 employees,59000,85000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,"Asset Staffing
3.4",Newark, NJ,201 to 500 employees,59000,85000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Reliable Software Resources
4.0",New York, NY,501 to 1000 employees,59000,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Hearst Television, Inc
4.3",New York, NY,51 to 200 employees,59000,85000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Senior Data Analyst,"Rockstar Games
4.1",New York, NY,1001 to 5000 employees,59000,85000,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Data Analyst,"ZDAAS
4.4",Brooklyn, NY,1 to 50 employees,59000,85000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Analyst,"Decision Resources Group
3.1",New York, NY,1001 to 5000 employees,59000,85000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Highbridge Consulting LLC
3.0",New York, NY,1 to 50 employees,59000,85000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Data Analyst,"NTT DATA, Inc.
2.9",New York, NY,201 to 500 employees,59000,85000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Precision technologies corp
4.2",New York, NY,201 to 500 employees,59000,85000,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
Data Analyst,"Cuny Research Foundation
4.2",New York, NY,10000+ employees,59000,85000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,"Amazon
3.9",New York, NY,10000+ employees,59000,85000,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Data Analyst,"Voice
3.4",Brooklyn, NY,Unknown,59000,85000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Data Analyst,"NTT DATA, Inc.
2.9",New York, NY,201 to 500 employees,59000,85000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
Data Analyst,"NYU Langone Health
4.0",New York, NY,10000+ employees,43000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Mount Sinai Health System
3.4",New York, NY,10000+ employees,43000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Monkey Algorithms LLC,New York, NY,-1,43000,76000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,"Halcyon Solutions, Inc.
3.3",New York, NY,51 to 200 employees,43000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Roman
3.2",New York, NY,201 to 500 employees,43000,76000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"COUNCIL ON ACCREDITATION
3.8",New York, NY,51 to 200 employees,43000,76000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
Data Analyst,APR Staffing,New York, NY,-1,43000,76000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,"Mount Sinai Health System
3.4",New York, NY,10000+ employees,43000,76000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Data Analyst,"Child Mind Institute
3.2",New York, NY,201 to 500 employees,43000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Stark HR Consulting LLC,New York, NY,-1,43000,76000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,"Amenity Analytics
3.8",New York, NY,51 to 200 employees,43000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Halcyon Solutions, Inc.
3.3",New York, NY,51 to 200 employees,43000,76000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Senior Data Analyst,"Vericred
2.9",New York, NY,1 to 50 employees,43000,76000,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Data Analyst,"Softcom Systems
4.4",Weehawken, NJ,1 to 50 employees,43000,76000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Fair Health
2.3",New York, NY,1 to 50 employees,43000,76000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Workforce Logiq
3.6",Haworth, NJ,501 to 1000 employees,43000,76000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Cross River Bank
3.3",Fort Lee, NJ,201 to 500 employees,43000,76000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
Senior Data Analyst,"NBCUniversal
3.8",New York, NY,10000+ employees,43000,76000,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
Senior Data Analyst,"Narrativ
3.7",New York, NY,1 to 50 employees,43000,76000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Data Analyst,CompuForce,New York, NY,Unknown,43000,76000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
Senior Data Analyst,"Perficient
3.6",New York, NY,1001 to 5000 employees,43000,76000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Senior Data Analyst,"Bounce Exchange
4.1",New York, NY,201 to 500 employees,60000,110000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Green Key Resources
4.5",New York, NY,201 to 500 employees,60000,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"22nd Century Technologies
3.7",New York, NY,1001 to 5000 employees,60000,110000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Capgemini America, Inc.",Jersey City, NJ,-1,60000,110000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
Data Analyst,"Software Guidance & Assistance
3.7",Jersey City, NJ,51 to 200 employees,60000,110000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Metropolitan Council on Jewish Poverty
3.2",New York, NY,201 to 500 employees,60000,110000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,"Take-Two Interactive Software, Inc.
3.7",New York, NY,1001 to 5000 employees,60000,110000,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
Data Analyst,Teus Health,Newark, NJ,-1,60000,110000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Senior Data Analyst,"Xoriant Corporation
3.7",Jersey City, NJ,1001 to 5000 employees,60000,110000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"The Denzel Group
4.7",South Plainfield, NJ,1 to 50 employees,60000,110000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Senior Data Analyst,"Montefiore Medical
3.7",New York, NY,10000+ employees,60000,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,"Cedent Consulting
3.3",New York, NY,1 to 50 employees,60000,110000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Data Analyst,"ACS
3.4",New York, NY,1 to 50 employees,60000,110000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Newspaper Administration,New York, NY,-1,60000,110000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,"VISTRADA
5.0",New York, NY,1 to 50 employees,60000,110000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Data Analyst,"Disney Streaming Services
3.6",New York, NY,501 to 1000 employees,60000,110000,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Data Analyst,"Royal Communications Consultants Inc
3.0",New York, NY,1 to 50 employees,60000,110000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"CASES
3.5",New York, NY,201 to 500 employees,60000,110000,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Data Analyst,"Sphinix Network Solutions Inc.
1.0",New York, NY,1 to 50 employees,60000,110000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Staffigo Technical Services, LLC
5.0",New York, NY,51 to 200 employees,41000,78000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Senior Data Analyst,"Earnest Research
5.0",New York, NY,51 to 200 employees,41000,78000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Bloomberg
3.8",New York, NY,10000+ employees,41000,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"APN Software Services Inc.
4.1",New York, NY,51 to 200 employees,41000,78000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Acacia Network
3.3",Bronx, NY,1001 to 5000 employees,41000,78000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Senior Data Analyst,Miller Cang Agency,New York, NY,-1,41000,78000,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Senior Data Analyst,"NTT DATA
3.4",New York, NY,10000+ employees,41000,78000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Senior Data Analyst,Attentive,New York, NY,1 to 50 employees,41000,78000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,"Fidelis Group
3.5",Little Ferry, NJ,51 to 200 employees,41000,78000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Phyton Talent Advisors
4.1",New York, NY,1 to 50 employees,41000,78000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Source of Future Technology Inc
4.2",New York, NY,1 to 50 employees,41000,78000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Seven Seven Softwares
3.1",Newark, NJ,201 to 500 employees,41000,78000,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
Senior Data Analyst,"Mobilityware
4.5",New York, NY,51 to 200 employees,41000,78000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Analyst,"TechProjects
4.8",Jersey City, NJ,1 to 50 employees,41000,78000,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
Data Analyst,"ProHEALTH Care
2.7",Lake Success, NY,1001 to 5000 employees,41000,78000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
Data Analyst,"Mount Sinai Medical Center
3.1",New York, NY,1001 to 5000 employees,41000,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Professional Resource Group
5.0",Lake Success, NY,1 to 50 employees,41000,78000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Senior Data Analyst,"JPMorgan Chase
3.9",New York, NY,10000+ employees,41000,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Capgemini
3.8",Jersey City, NJ,10000+ employees,45000,88000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"IPRO
3.0",Lake Success, NY,201 to 500 employees,45000,88000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"CASES
3.2",New York, NY,1 to 50 employees,45000,88000,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Senior Data Analyst,"Brown Brothers Harriman
3.3",New York, NY,1001 to 5000 employees,45000,88000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Mount Sinai Medical Center
3.1",New York, NY,1001 to 5000 employees,45000,88000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,APR Staffing,Lake Success, NY,-1,45000,88000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Data Analyst,"Columbia University
3.9",New York, NY,10000+ employees,45000,88000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Walt Disney Company
4.0",New York, NY,10000+ employees,45000,88000,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Data Engineer,"Diverse Lynx
3.9",New York, NY,501 to 1000 employees,45000,88000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Data Analyst,"Capgemini
3.8",New York, NY,10000+ employees,73000,127000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,Darmor Partners,New York, NY,-1,73000,127000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
